TRAVELER_ID,GENDER,AGE_GRP,INCOME,trip_day,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,SIDO,GUNGU,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,sort
a003288,0,20,3,1,3,4,2,3,4,5,4,4,5,2,0,경기,용인시,에버랜드,390,6,0,4,4,4,162
a003031,1,20,3,3,1,4,2,3,4,5,4,4,5,2,0,경기,용인시,에버랜드,570,6,1,1,4,5,890
a001110,1,20,2,2,2,4,2,3,4,5,4,4,5,5,1,경기,용인시,에버랜드,480,6,1,5,5,5,1855
a000978,1,20,2,3,3,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,240,6,1,5,4,4,691
a006986,1,20,4,1,6,4,2,3,4,5,4,4,5,3,3,경기,용인시,에버랜드,390,6,1,5,5,4,1874
a002165,1,20,3,2,1,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,360,6,0,5,5,5,695
a006808,0,20,4,1,2,4,2,3,4,5,4,4,5,2,0,경기,용인시,에버랜드,360,6,0,5,5,5,1522
a000954,0,20,1,2,5,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,330,6,1,3,3,3,704
a007884,1,20,1,1,2,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,300,6,1,4,5,5,1520
a002032,1,20,5,2,5,4,2,3,4,5,4,4,5,1,1,경기,용인시,에버랜드,390,6,1,4,5,5,1488
a011215,1,20,6,2,5,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,390,6,0,3,4,3,1021
a014411,0,20,3,1,2,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,480,6,1,5,5,5,368
a007329,0,20,5,1,1,4,2,3,4,5,4,4,5,2,0,경기,용인시,에버랜드,360,5,0,4,5,5,6
a001293,1,20,1,2,1,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,450,6,1,5,5,5,274
a009689,1,20,4,2,5,4,2,3,4,5,4,4,5,6,1,경기,용인시,에버랜드,630,6,1,5,5,5,1341
a018205,0,20,4,1,5,4,1,5,2,4,5,1,4,1,0,서울,종로구,에이치씨어터,120,3,0,2,1,1,166
a007929,1,20,3,1,2,6,3,1,2,7,1,2,7,3,1,서울,광진구,엠플레이그라운드 건대점,60,4,0,3,4,4,1807
a001685,0,20,1,2,3,5,2,4,6,5,7,7,5,2,1,서울,서대문구,엠플레이그라운드 연세점,30,4,0,4,3,2,1634
a011721,1,20,1,2,3,4,3,3,4,4,4,4,4,7,2,서울,영등포구,여의도공원,90,1,0,5,5,5,911
a012300,1,20,4,2,4,4,3,3,4,4,4,4,4,3,3,서울,영등포구,여의도공원,30,1,1,5,5,5,1664
a015776,0,20,1,3,5,4,3,3,4,4,4,4,4,3,1,서울,영등포구,여의도공원,30,1,0,4,3,3,1592
a002129,1,20,4,2,2,4,3,3,4,4,4,4,4,1,0,서울,영등포구,여의도공원,60,1,1,5,5,5,501
a000223,1,20,4,1,3,2,1,1,4,5,1,2,4,1,1,경기,여주시,여주농촌테마공원 본관,30,6,0,2,2,2,676
a010571,0,20,1,2,1,1,1,1,3,2,2,3,4,4,1,경기,여주시,여주한글시장,150,4,0,5,5,5,963
a003759,0,20,1,3,1,5,2,2,3,5,2,1,7,1,1,서울,마포구,연남방앗간,60,3,0,4,4,4,1622
a005883,1,20,2,1,4,4,4,2,5,5,4,6,6,7,0,경기,연천군,연천전곡리선사유적지,60,2,0,4,5,5,1429
a001366,0,20,2,3,4,2,4,3,5,4,6,4,2,1,0,경기,여주시,영녕릉세종대왕 유적지구,60,2,0,5,5,5,240
a015295,1,20,4,1,1,2,4,3,5,4,6,4,2,2,0,경기,여주시,영녕릉세종대왕 유적지구,30,2,0,3,2,2,1908
a000669,0,20,2,2,3,3,2,3,3,3,2,6,6,1,0,서울,영등포구,영등포공원,30,1,0,5,5,5,628
a012300,1,20,4,2,4,3,2,3,3,3,2,6,6,3,3,서울,영등포구,영등포공원,30,7,0,5,3,3,1663
a009609,1,20,1,2,2,3,1,1,6,5,4,6,4,3,1,서울,영등포구,영등포재래시장,60,4,0,5,5,5,959
a006549,1,20,4,1,2,1,1,1,1,1,1,1,4,7,0,경기,광주시,영은미술관,150,3,0,5,3,3,406
a000796,1,20,2,2,1,5,2,3,2,2,4,6,5,1,1,서울,종로구,예그린씨어터,90,3,0,4,4,3,703
a003621,1,20,1,3,4,5,2,3,2,2,4,6,5,5,0,서울,종로구,예그린씨어터,60,3,0,5,5,5,181
a002086,1,20,1,2,3,4,3,4,4,7,1,7,7,1,0,서울,강남구,예림당아트홀,150,3,1,5,5,5,682
a002129,1,20,4,2,2,2,2,2,4,5,4,3,4,1,0,서울,서초구,예술의전당,90,3,0,5,5,5,504
a005364,0,20,5,2,2,2,2,2,4,5,4,3,4,1,0,서울,서초구,예술의전당,90,3,0,5,4,4,506
a001866,1,20,5,2,10,6,1,5,2,2,4,5,2,2,1,서울,종로구,예스24스테이지,120,3,1,5,5,5,1820
a015229,0,20,2,2,3,2,2,3,5,2,5,2,6,7,0,경기,파주시,오두산통일전망대,60,1,0,5,5,5,1482
a010222,0,20,2,1,1,4,2,2,2,6,2,2,6,7,0,경기,광명시,오리서원,60,2,0,4,3,3,1826
a003182,1,20,4,2,2,1,2,2,3,5,6,6,6,7,0,서울,종로구,오브젝트,30,4,1,5,5,5,468
a009697,1,20,4,2,1,5,1,5,3,2,2,7,1,2,1,경기,오산시,오산미니어처빌리지,60,3,0,5,5,5,1058
a009697,1,20,4,2,1,5,1,5,3,2,2,7,1,2,1,경기,오산시,오산시립미술관,60,3,0,5,5,5,1060
a001035,1,20,4,2,3,4,1,3,1,3,5,3,7,2,1,서울,마포구,오아시스 방탈출,90,6,0,5,5,5,361
a002974,1,20,4,2,4,7,1,3,4,5,7,7,4,1,0,서울,마포구,오월상점,60,4,0,5,5,5,69
a017538,1,20,3,1,3,4,2,4,4,2,4,3,5,1,1,경기,시흥시,오이도 빨강등대,30,1,0,3,3,3,983
a002731,1,20,4,2,2,4,2,4,4,2,4,3,5,2,0,경기,시흥시,오이도 빨강등대,60,1,1,4,3,4,952
a004862,0,20,1,2,2,2,2,2,2,4,4,6,2,3,1,서울,종로구,올래홀,150,3,0,5,5,5,200
a015650,1,20,2,2,1,3,2,2,3,4,4,3,5,3,1,서울,송파구,올림픽공원,210,1,1,5,5,5,281
a004277,1,20,5,1,6,3,2,2,3,4,4,3,5,1,1,서울,송파구,올림픽공원,300,5,0,5,5,5,1691
a002820,1,20,1,1,3,3,2,2,3,4,4,3,5,3,1,서울,송파구,올림픽공원,120,1,0,5,5,5,938
a009511,1,20,3,3,5,3,2,2,3,4,4,3,5,1,1,서울,송파구,올림픽공원,660,1,1,5,4,4,991
a006987,0,20,1,1,2,3,2,2,3,4,4,3,5,7,0,서울,송파구,올림픽공원,60,1,0,4,3,5,278
a011069,1,20,5,2,3,3,2,2,3,4,4,3,5,7,0,서울,송파구,올림픽공원,450,1,0,5,5,5,5
a002037,1,20,4,2,1,3,2,2,3,4,4,3,5,3,1,서울,송파구,올림픽공원,30,1,0,5,5,5,1260
a007685,0,20,5,1,4,3,2,2,3,4,4,3,5,1,0,서울,송파구,올림픽공원,540,1,0,1,5,5,792
a000682,1,20,4,2,1,3,2,2,3,4,4,3,5,3,1,서울,송파구,올림픽공원,60,1,0,4,5,4,141
a001316,1,20,2,4,2,3,2,2,3,4,4,3,5,7,5,서울,송파구,올림픽공원,60,1,0,4,5,4,356
a006443,1,20,4,1,1,3,2,2,3,4,4,3,5,2,0,서울,송파구,올림픽공원,30,1,1,5,5,5,916
a000506,1,20,3,10,3,3,2,2,3,4,4,3,5,4,0,서울,송파구,올림픽공원,630,1,0,4,3,4,1435
a018090,1,20,4,1,12,3,2,2,3,4,4,3,5,1,3,서울,송파구,올림픽공원,90,1,1,4,4,4,1443
a006213,1,20,3,1,1,3,2,2,3,4,4,3,5,1,0,서울,송파구,올림픽공원,60,1,1,3,3,4,921
a004227,0,20,3,2,4,3,2,2,3,4,4,3,5,2,0,서울,송파구,올림픽공원,60,1,0,5,5,5,831
a000373,1,20,4,3,2,2,2,1,4,4,4,3,5,5,3,경기,양평군,용문사,60,2,0,4,3,3,1062
a010456,0,20,4,1,1,2,2,1,4,4,4,3,5,7,0,경기,양평군,용문사,90,2,0,5,5,5,456
a001366,0,20,2,3,4,2,2,1,4,4,4,3,5,1,0,경기,양평군,용문사,30,1,0,4,4,5,239
a000793,1,20,3,3,1,4,3,3,4,4,5,3,5,7,0,서울,용산구,용산가족공원,60,1,0,5,5,5,1553
a001676,0,20,2,2,5,4,3,3,4,4,5,3,5,4,0,서울,용산구,용산가족공원,30,1,0,3,3,3,1632
a006436,0,20,4,1,2,4,3,3,4,4,5,3,5,1,0,서울,용산구,용산가족공원,60,1,0,5,5,5,298
a003938,1,20,2,2,2,4,3,3,4,4,5,3,5,1,1,서울,용산구,용산가족공원,30,1,0,4,4,3,1239
a011586,1,20,4,1,2,4,3,3,4,4,5,3,5,3,1,서울,용산구,용산가족공원,60,1,0,5,5,5,1827
a008440,1,20,3,2,2,4,3,3,4,4,5,3,5,3,1,서울,용산구,용산가족공원,30,1,0,5,5,5,1577
a000201,1,20,4,3,4,4,4,4,4,4,5,4,4,3,1,서울,용산구,용산역사박물관,30,2,0,5,5,5,1285
a002315,1,20,5,3,3,3,3,3,3,4,4,4,4,10,1,서울,종로구,운현궁,30,2,0,4,3,3,599
a001394,1,20,4,3,2,3,3,3,3,4,4,4,4,3,1,서울,종로구,운현궁,60,1,0,5,5,5,1378
a004499,1,20,3,6,1,3,3,3,3,4,4,4,4,1,0,서울,종로구,운현궁,30,2,0,5,4,4,1072
a015776,0,20,1,3,5,3,3,3,3,4,4,4,4,3,1,서울,종로구,운현궁,60,2,0,4,3,4,1589
a007827,0,20,1,1,1,2,2,2,2,2,2,7,6,3,1,경기,부천시,웅진플레이도시,90,6,0,5,5,5,812
a008094,0,20,4,1,4,4,1,1,1,7,7,7,7,5,1,경기,하남시,워터캐슬 하남미사점,240,6,0,5,5,5,1107
a000623,1,20,4,2,4,2,4,1,3,2,2,7,6,1,1,경기,고양시,원마운트,420,6,0,4,3,3,1466
a000623,1,20,4,2,4,2,4,1,3,2,2,7,6,1,1,경기,고양시,원마운트,60,4,0,4,3,3,1463
a012437,0,20,1,2,4,3,3,2,3,4,4,3,5,3,1,인천,중구,월미테마파크,90,6,1,4,3,3,347
a009988,0,20,1,2,2,3,3,2,3,4,4,3,5,2,1,인천,중구,월미테마파크,60,6,0,5,5,5,552
a001316,1,20,2,4,2,3,3,2,3,4,4,3,5,7,5,인천,중구,월미테마파크,30,6,0,5,4,4,352
a001734,1,20,4,2,4,3,3,2,3,4,4,3,5,2,1,인천,중구,월미테마파크,150,6,1,5,5,5,10
a012437,0,20,1,2,4,3,3,2,3,4,4,3,5,3,1,인천,중구,월미테마파크,30,6,0,5,4,4,348
a001910,1,20,4,2,2,3,3,2,3,4,4,3,5,2,1,인천,중구,월미테마파크,60,6,1,4,4,4,1433
a002398,1,20,4,2,4,3,3,2,3,4,4,3,5,1,1,인천,중구,월미테마파크,30,6,1,4,2,3,1721
a006624,1,20,3,1,4,3,3,2,3,4,4,3,5,10,1,인천,중구,월미테마파크,30,6,0,3,2,3,1603
a006624,1,20,3,1,4,3,3,2,3,4,4,3,5,10,1,인천,중구,월미테마파크,60,6,0,3,3,3,1602
a003774,0,20,3,3,1,4,1,2,6,4,4,1,7,7,0,서울,용산구,위크레페,60,4,0,5,5,5,322
a003759,0,20,1,3,1,5,2,2,3,5,2,1,7,1,1,서울,성동구,위키드와이프 페어링바,30,4,0,4,1,1,1620
a000801,0,20,1,2,1,7,1,6,2,1,6,6,4,3,1,서울,종로구,유니플렉스,30,3,0,5,5,5,384
a000801,0,20,1,2,1,7,1,6,2,1,6,6,4,3,1,서울,종로구,유니플렉스,180,3,1,5,5,5,383
a000685,0,20,4,2,4,2,2,2,3,3,5,6,3,7,0,경기,안산시,유리섬박물관,30,2,0,4,3,4,1687
a004007,1,20,4,3,1,1,1,1,1,1,1,6,6,1,0,서울,강남구,유아트스페이스,30,3,0,5,5,5,1726
a005883,1,20,2,1,4,4,4,2,5,5,4,6,6,7,0,경기,연천군,유적지방문자센터,60,3,0,4,4,4,1428
a015018,0,20,4,1,1,7,2,1,1,1,1,7,7,1,0,경기,광명시,유플래닛 어반브릭스,30,4,0,4,4,4,142
a001109,0,20,2,3,3,4,2,1,3,3,5,3,6,1,1,서울,종로구,윤동주문학관,30,3,0,5,5,5,1014
a014022,0,20,4,3,1,1,1,1,4,4,5,2,6,2,0,경기,성남시,율동공원,180,1,1,5,5,5,301
a010571,0,20,1,2,1,1,1,1,3,2,2,3,4,4,1,경기,광주시,율봄식물원,120,6,0,5,5,5,962
a006719,1,20,4,1,1,2,6,2,1,6,2,1,7,7,0,서울,은평구,은평역사한옥박물관,30,2,0,4,3,3,1043
a006719,1,20,4,1,1,2,6,2,1,6,2,1,7,7,0,서울,은평구,은평한옥마을,60,7,0,4,3,4,1045
a010149,1,20,5,2,3,4,2,2,3,4,2,6,4,1,0,경기,의정부시,의정부제일시장,30,4,1,3,3,3,1152
a018121,1,20,4,1,2,4,2,2,3,4,2,6,4,7,0,경기,의정부시,의정부제일시장,60,4,0,5,5,5,1414
a001870,1,20,4,2,5,4,1,4,4,6,6,4,7,9,1,경기,하남시,이마트트레이더스 스타필드하남점,30,4,1,4,4,4,1205
a001516,1,20,2,3,5,4,1,4,4,6,6,4,7,5,4,경기,하남시,이마트트레이더스 스타필드하남점,90,4,0,5,5,5,1733
a001605,1,20,4,3,4,3,3,4,4,3,4,3,4,7,0,서울,용산구,이봉창의사역사울림관,60,2,0,4,3,3,92
a002107,1,20,1,1,3,1,7,5,3,3,2,3,4,1,1,서울,종로구,이상의집,30,2,0,4,3,4,1000
a001946,0,20,3,1,2,4,1,6,5,5,6,6,7,3,1,경기,이천시,이천시립월전미술관,60,3,0,5,5,5,587
a001268,0,20,1,2,1,4,2,2,4,2,4,4,5,6,0,서울,용산구,이촌한강공원,30,1,0,4,4,4,459
a001425,1,20,1,3,1,4,2,2,4,2,4,4,5,1,3,서울,용산구,이촌한강공원,150,1,0,5,5,5,415
a014205,1,20,1,2,1,2,2,3,2,5,4,4,6,1,1,경기,고양시,이케아 고양점,180,4,0,5,5,5,546
a006389,1,20,3,1,1,2,2,3,2,5,4,4,6,1,0,경기,고양시,이케아 고양점,180,4,0,5,5,5,953
a012119,1,20,2,1,3,2,2,3,2,5,4,4,6,1,1,경기,고양시,이케아 고양점,60,4,0,5,5,5,772
a001092,1,20,5,2,1,2,2,3,2,5,4,4,6,5,1,경기,고양시,이케아 고양점,150,4,0,4,3,4,1247
a003057,0,20,4,2,3,3,3,3,3,5,4,4,5,3,1,경기,광명시,이케아 광명점,60,4,0,5,5,5,1161
a003590,0,20,8,2,2,3,3,3,3,5,4,4,5,7,1,경기,광명시,이케아 광명점,30,4,1,4,4,4,1890
a003590,0,20,8,2,2,3,3,3,3,5,4,4,5,7,1,경기,광명시,이케아 광명점,210,4,0,5,4,5,1894
a007272,0,20,1,1,2,3,3,3,3,5,4,4,5,1,0,경기,광명시,이케아 광명점,30,4,1,5,5,5,1492
a010222,0,20,2,1,1,3,3,3,3,5,4,4,5,7,0,경기,광명시,이케아 광명점,90,4,0,5,5,4,1825
a000828,1,20,5,2,2,3,3,3,3,5,4,4,5,5,1,경기,광명시,이케아 광명점,60,4,1,4,5,5,579
a018126,1,20,2,1,3,3,3,3,3,5,4,4,5,2,0,경기,광명시,이케아 광명점,120,4,0,5,3,4,853
a005604,0,20,1,2,7,3,3,3,3,5,4,4,5,4,0,경기,광명시,이케아 광명점,30,4,0,5,5,5,413
a003590,0,20,8,2,2,3,3,3,3,5,4,4,5,7,1,경기,광명시,이케아 광명점,30,4,1,5,4,4,1892
a003779,0,20,3,4,20,3,3,3,3,5,4,4,5,8,0,경기,광명시,이케아 광명점,60,4,0,4,4,5,616
a001080,1,20,5,4,5,3,3,3,3,5,4,4,5,3,1,경기,광명시,이케아 광명점,60,4,1,5,5,5,477
a001092,1,20,5,2,1,3,3,3,3,5,4,4,5,5,1,경기,광명시,이케아 광명점,90,4,0,3,3,3,1246
a003201,1,20,4,2,5,1,1,1,5,1,7,1,3,1,1,경기,용인시,이케아 기흥점,30,4,0,5,2,2,286
a004271,1,20,1,1,2,5,4,4,3,3,5,6,4,2,1,서울,용산구,이태원앤틱가구거리,30,4,0,4,2,2,1695
a010456,0,20,4,1,1,2,4,2,4,4,4,2,6,7,0,경기,양평군,이함캠퍼스,90,3,0,5,4,4,457
a002230,1,20,5,1,1,2,4,2,4,4,4,2,6,1,0,경기,양평군,이함캠퍼스,60,3,0,5,5,5,1324
a000116,0,20,4,3,1,4,2,3,4,4,2,6,3,1,0,서울,중구,이회영기념관,60,3,0,3,3,3,1407
a003016,0,20,4,3,1,2,2,1,5,1,5,1,3,2,1,서울,종로구,익선동야장,90,4,0,3,2,2,896
a002195,1,20,4,1,1,4,4,2,4,4,4,3,5,1,0,서울,종로구,인사동 문화의거리,30,4,1,4,3,3,619
a004712,1,20,2,2,4,4,4,2,4,4,4,3,5,1,1,서울,종로구,인사동 문화의거리,60,4,1,5,4,4,1761
a005012,0,20,2,2,4,4,4,2,4,4,4,3,5,8,0,서울,종로구,인사동 문화의거리,30,4,1,4,3,4,39
c005343,1,20,4,1,10,4,4,2,4,4,4,3,5,1,1,서울,종로구,인사동 문화의거리,30,4,0,4,3,4,388
a000984,0,20,6,5,10,4,4,2,4,4,4,3,5,7,0,서울,종로구,인사동 문화의거리,30,4,0,4,2,4,743
a005593,1,20,3,1,3,4,4,2,4,4,4,3,5,5,0,서울,종로구,인사동 문화의거리,90,4,0,4,3,3,1038
a003230,1,20,5,2,3,6,3,2,5,6,4,3,6,1,0,서울,종로구,인사미술공간,30,3,0,3,3,3,250
a018155,1,20,1,1,2,1,2,4,3,3,4,3,7,2,0,서울,종로구,인사센트럴뮤지엄,120,3,0,4,2,3,1606
a006080,0,20,4,2,1,4,1,1,2,1,1,7,4,1,1,인천,중구,인천 개항장문화재야행,60,8,0,4,5,5,1151
a003049,0,20,4,2,2,1,1,2,2,2,1,6,2,1,1,인천,중구,인천개항박물관,30,2,0,5,5,5,422
a005864,1,20,4,1,1,2,4,2,3,3,3,5,3,6,1,인천,남동구,인천대공원,90,1,1,5,4,5,148
a012275,1,20,3,3,3,2,4,2,3,3,3,5,3,1,1,인천,남동구,인천대공원,90,1,1,4,4,5,108
a001978,1,20,4,2,3,2,4,2,3,3,3,5,3,1,0,인천,남동구,인천대공원,90,1,0,5,5,5,1899
a002117,0,20,4,1,2,6,1,3,2,1,6,2,7,3,1,인천,연수구,인천도시역사관,30,2,0,5,3,4,153
a003735,1,20,6,2,1,5,1,1,3,7,1,6,6,1,1,인천,미추홀구,인천문학경기장,60,5,1,5,5,5,1186
a003735,1,20,6,2,1,5,1,1,3,7,1,6,6,1,1,인천,미추홀구,인천문학경기장,390,5,1,5,5,5,1182
a003735,1,20,6,2,1,5,1,1,3,7,1,6,6,1,1,인천,미추홀구,인천문학경기장,420,5,1,5,5,5,1184
a003735,1,20,6,2,1,5,1,1,3,7,1,6,6,1,1,인천,미추홀구,인천문학경기장,180,5,1,5,5,5,1183
a001978,1,20,4,2,3,1,2,2,3,5,2,2,5,1,0,인천,남동구,인천문화예술회관,30,3,0,4,3,3,1898
a001776,0,20,6,2,2,4,1,4,1,2,7,1,4,3,1,인천,연수구,인천상륙작전기념관,60,2,0,4,4,3,1342
a000131,0,20,4,2,2,4,2,3,4,5,4,5,4,1,1,인천,중구,인천아트플랫폼,30,3,0,5,4,4,130
a010280,1,20,3,1,1,1,3,1,4,5,5,3,7,7,2,인천,중구,인천종합어시장,30,4,0,3,4,4,321
a003735,1,20,6,2,1,5,1,1,3,7,1,6,6,1,1,인천,미추홀구,인천향교,30,2,0,5,5,5,1185
a008222,0,20,1,2,1,4,1,1,4,7,4,1,1,6,0,인천,중구,인천화교역사관,30,2,0,3,3,3,834
a001716,0,20,1,2,1,6,4,2,5,5,6,4,5,1,1,서울,중구,인현시장,30,4,0,3,3,3,484
a018181,1,20,3,1,4,3,2,3,4,3,5,5,6,3,1,경기,고양시,일산호수공원,90,1,1,4,5,4,997
a003274,1,20,2,3,1,3,2,3,4,3,5,5,6,1,1,경기,고양시,일산호수공원,210,1,0,3,3,4,578
a000623,1,20,4,2,4,3,2,3,4,3,5,5,6,1,1,경기,고양시,일산호수공원,30,1,0,5,5,5,1464
a003000,1,20,5,2,2,3,2,3,4,3,5,5,6,10,1,경기,고양시,일산호수공원,180,1,1,4,4,5,1145
a003274,1,20,2,3,1,3,2,3,4,3,5,5,6,1,1,경기,고양시,일산호수공원,30,1,0,3,3,4,577
a003617,1,20,3,3,4,3,2,3,4,3,5,5,6,1,0,경기,고양시,일산호수공원,30,1,0,5,5,5,1790
a003124,1,20,5,3,2,3,2,3,4,3,5,5,6,10,1,경기,고양시,일산호수공원,30,1,1,3,5,5,1708
a003274,1,20,2,3,1,3,2,3,4,3,5,5,6,1,1,경기,고양시,일산호수공원,120,1,1,5,5,5,575
a006028,1,20,4,1,3,3,2,3,4,3,5,5,6,2,1,경기,고양시,일산호수공원,60,1,1,5,5,5,287
a005546,0,20,2,2,4,3,2,3,4,3,5,5,6,2,1,경기,고양시,일산호수공원,60,1,0,4,4,4,1077
a003617,1,20,3,3,4,3,2,3,4,3,5,5,6,1,0,경기,고양시,일산호수공원,60,1,0,5,5,5,1791
a000623,1,20,4,2,4,3,2,3,4,3,5,5,6,1,1,경기,고양시,일산호수공원,30,1,0,4,5,5,1465
a003345,1,20,1,2,3,3,2,3,4,3,5,5,6,7,0,경기,고양시,일산호수공원,30,1,0,5,5,5,709
a017914,0,20,4,1,1,2,1,1,3,6,4,1,4,3,1,경기,고양시,일산호수공원가로수길,30,7,0,3,3,3,897
a003061,1,20,5,2,4,2,2,2,3,3,4,4,5,2,1,경기,파주시,임진각 평화누리,30,2,0,3,4,4,1693
a000800,0,20,1,1,4,2,2,2,3,3,4,4,5,3,1,경기,파주시,임진각 평화누리,60,1,0,5,5,5,227
a008648,0,20,3,2,1,2,2,2,3,3,4,4,5,7,1,경기,파주시,임진각 평화누리,30,3,0,5,4,4,1311
a000940,1,20,1,3,2,2,2,2,3,3,4,4,5,8,1,경기,파주시,임진각 평화누리,150,6,1,5,5,4,638
a004526,0,20,3,1,5,2,2,2,3,3,4,4,5,1,1,경기,파주시,임진각 평화누리,90,6,1,5,5,5,101
a007548,1,20,3,1,1,2,2,2,3,3,4,4,5,2,0,경기,파주시,임진각 평화누리,30,1,0,4,4,4,1431
a008006,1,20,2,1,4,2,2,2,3,3,4,4,5,3,2,경기,파주시,임진각 평화누리,60,6,0,4,3,3,862
a002991,1,20,2,1,1,3,3,1,3,4,6,2,7,1,1,경기,파주시,잇츠콜라박물관,30,2,0,4,3,4,787
a001725,1,20,4,1,3,4,3,2,2,5,6,1,6,7,1,인천,중구,자유공원,30,1,1,3,2,3,176
a002271,0,20,4,3,10,4,2,2,3,4,3,4,4,1,0,서울,서초구,잔상,240,7,0,4,3,4,1697
a003286,1,20,1,1,1,4,2,2,4,4,4,5,4,7,1,서울,송파구,잠실종합운동장,210,5,0,5,5,5,1336
a000029,0,20,1,2,2,4,2,2,4,4,4,5,4,9,1,서울,송파구,잠실종합운동장,150,5,0,4,3,4,1320
a000946,1,20,3,3,2,4,2,2,4,4,4,5,4,9,1,서울,송파구,잠실종합운동장,300,5,1,5,5,5,949
a001685,0,20,1,2,3,4,2,2,4,4,4,5,4,2,1,서울,송파구,잠실종합운동장,300,6,0,5,5,5,1633
a012456,1,20,4,2,4,4,2,2,4,4,4,5,4,3,3,서울,송파구,잠실종합운동장,270,5,0,5,5,5,1747
a011422,1,20,2,1,2,4,2,2,4,4,4,5,4,1,0,서울,송파구,잠실종합운동장,60,5,1,5,5,5,1813
a002493,0,20,5,2,1,4,2,2,4,4,4,5,4,8,0,서울,송파구,잠실종합운동장,630,5,0,5,5,5,782
a002493,0,20,5,2,1,4,2,2,4,4,4,5,4,8,0,서울,송파구,잠실종합운동장,30,5,1,1,4,3,785
a002949,1,20,5,3,4,4,2,2,4,4,4,5,4,1,1,서울,송파구,잠실종합운동장,180,5,1,4,3,3,1112
a001997,1,20,2,2,2,4,2,2,4,4,4,5,4,1,0,서울,송파구,잠실종합운동장,330,5,0,5,4,5,1642
a002949,1,20,5,3,4,4,2,2,4,4,4,5,4,1,1,서울,송파구,잠실종합운동장,240,5,1,4,3,3,1113
a015803,0,20,2,3,6,4,2,2,4,4,4,5,4,6,0,서울,송파구,잠실종합운동장,60,5,0,5,5,5,338
a001940,1,20,4,2,2,2,1,1,1,1,2,4,7,2,3,경기,파주시,장릉,30,2,0,4,3,4,1203
a003778,0,20,5,1,2,3,2,2,5,4,3,5,4,7,0,경기,수원시,장안문,60,2,0,5,5,5,480
a005375,0,20,2,2,2,3,2,2,5,4,3,5,4,1,1,경기,수원시,장안문,30,2,0,4,3,3,1400
a004308,0,20,2,1,2,3,2,2,5,4,3,5,4,1,1,경기,수원시,장안문,30,2,1,5,4,4,1242
a007260,1,20,2,1,2,3,2,2,5,4,3,5,4,8,0,경기,수원시,장안문,60,2,1,4,4,4,1189
a002884,1,20,2,2,1,3,2,2,5,4,3,5,4,2,0,경기도,수원시,장안문,30,1,0,5,5,5,1539
a018110,1,20,3,1,1,3,2,2,5,4,3,5,4,7,1,경기,수원시,장안문,60,2,0,5,5,5,1056
a000989,1,20,2,2,3,2,2,4,4,2,2,6,6,2,1,서울,중구,장충단공원,30,1,0,5,5,5,412
a004310,0,20,6,1,2,6,2,2,4,4,4,2,7,1,0,서울,용산구,전쟁기념관,30,2,0,5,4,5,866
a007582,1,20,5,1,1,6,2,2,4,4,4,2,7,4,0,서울,용산구,전쟁기념관,90,2,0,5,5,5,524
a001870,1,20,4,2,5,2,1,5,2,5,4,6,7,9,1,경기,포천시,전통술박물관산사원 본원,60,2,0,4,4,4,1207
a017601,0,20,5,1,6,2,1,3,4,2,3,7,2,3,1,서울,종로구,전통주갤러리,60,2,1,5,5,5,918
a012131,1,20,4,1,1,4,4,1,2,4,2,2,4,2,1,인천,서구,정서진광장,60,1,0,1,5,5,662
a002718,0,20,5,3,5,4,4,1,2,4,2,2,4,7,0,인천,서구,정서진광장,30,1,0,4,4,4,633
a003390,1,20,5,2,3,4,1,4,2,4,2,2,3,2,0,경기,남양주시,정약용유적지,30,2,0,4,3,4,1914
a004208,0,20,4,2,3,2,2,2,2,6,6,2,6,9,1,경기,성남시,제로월드 서현직영점,60,3,0,5,5,5,29
a000655,1,20,4,3,4,3,2,2,4,5,3,6,5,9,2,서울,중구,제일평화시장,120,4,1,5,5,5,194
a007918,0,20,5,1,2,6,6,6,5,5,2,2,6,10,1,경기,파주시,조인폴리아 파주농장,90,4,0,5,5,5,299
a004863,1,20,1,1,2,7,7,6,7,4,5,3,7,5,0,서울,종로구,종로구립 고희동미술관,30,3,0,5,4,4,1670
a002107,1,20,1,1,3,4,4,3,4,3,3,5,6,1,1,서울,종로구,종묘,90,2,0,5,5,5,999
a001817,1,20,4,2,5,4,4,3,4,3,3,5,6,3,1,서울,종로구,종묘,60,2,0,5,5,5,18
